time,hs_obs,swe_obs,swe_ref
2019-05-09 06:00,261,NaN,1103.38281060761
2019-05-10 06:00,257,NaN,1103.38281060761
2019-05-11 06:00,254,NaN,1103.38281060761
2019-05-12 06:00,280,NaN,1133.62460286022
2019-05-13 06:00,280,NaN,1140.41027955096
2019-05-14 06:00,278,NaN,1140.41027955096
2019-05-15 06:00,279,1252.5,1144.32669726142
2019-05-16 06:00,277,NaN,1144.32669726142
2019-05-17 06:00,272,NaN,1144.32669726142
2019-05-18 06:00,269,NaN,1144.32669726142
2019-05-19 06:00,266,NaN,1144.32669726142
2019-05-20 06:00,268,NaN,1147.47154894487
2019-05-21 06:00,291,NaN,1175.0961316773
2019-05-22 06:00,296,NaN,1187.59408048968
2019-05-23 06:00,285,NaN,1187.59408048968
2019-05-24 06:00,279,NaN,1187.59408048968
2019-05-25 06:00,270,NaN,1179.33054210597
2019-05-26 06:00,270,NaN,1179.33054210597
2019-05-27 06:00,265,NaN,1175.98458149596
2019-05-28 06:00,271,NaN,1183.39793216976
2019-05-29 06:00,286,NaN,1202.54720526892
2019-05-30 06:00,278,1389,1202.54720526892
2019-05-31 06:00,276,NaN,1202.54720526892
2019-06-01 06:00,272,NaN,1202.54720526892
2019-06-02 06:00,270,NaN,1202.54720526892
2019-06-03 06:00,265,NaN,1198.40965301121
2019-06-04 06:00,258,NaN,1188.92481318264
2019-06-05 06:00,252,NaN,1179.90448894162
2019-06-06 06:00,240,NaN,1153.51768138635
2019-06-07 06:00,235,NaN,1142.77443134463
2019-06-08 06:00,226,NaN,1117.63791317989
2019-06-09 06:00,220,NaN,1100.82312777067
2019-06-10 06:00,214,NaN,1081.61037917386
2019-06-11 06:00,207,NaN,1057.68429506534
2019-06-12 06:00,198,NaN,1024.50552592566
2019-06-13 06:00,192,NaN,1001.98410559323
2019-06-14 06:00,185,973.5,973.682477479297
2019-06-15 06:00,177,NaN,939.744926196524
2019-06-16 06:00,167,NaN,896.20094067771
2019-06-17 06:00,162,NaN,873.697760175879
2019-06-18 06:00,160,NaN,865.081138572133
2019-06-19 06:00,157,NaN,851.702483667501
2019-06-20 06:00,145,NaN,794.119895748638
2019-06-21 06:00,143,NaN,784.69286198898
2019-06-22 06:00,138,NaN,760.252617606066
2019-06-23 06:00,135,NaN,745.60606352668
2019-06-24 06:00,129,NaN,715.511282484709
2019-06-25 06:00,125,NaN,695.339284526475
2019-06-26 06:00,118,NaN,659.189215356974
2019-06-27 06:00,114,NaN,638.354667129174
2019-06-28 06:00,96,NaN,542.635803141789
2019-06-29 06:00,85,NaN,482.573680265369
2019-06-30 06:00,79,NaN,449.424423878936
2019-07-01 06:00,68,NaN,387.940724140669
2019-07-02 06:00,59,NaN,337.03696548113
2019-07-03 06:00,42,204,240.072
2019-07-04 06:00,40,NaN,228.64
2019-07-05 06:00,35,NaN,200.06
2019-07-06 06:00,30,NaN,171.48
2019-07-07 06:00,20,NaN,114.32
2019-07-08 06:00,0,NaN,0
2019-07-09 06:00,0,NaN,0
2019-07-10 06:00,0,NaN,0
2019-07-11 06:00,0,NaN,0
2019-07-12 06:00,0,NaN,0
2019-07-13 06:00,0,NaN,0
2019-07-14 06:00,0,NaN,0
2019-07-15 06:00,0,NaN,0
2019-07-16 06:00,0,NaN,0
2019-07-17 06:00,0,NaN,0
2019-07-18 06:00,0,NaN,0
2019-07-19 06:00,0,NaN,0
2019-07-20 06:00,0,NaN,0
2019-07-21 06:00,0,NaN,0
2019-07-22 06:00,0,NaN,0
2019-07-23 06:00,0,NaN,0
2019-07-24 06:00,0,NaN,0
2019-07-25 06:00,0,NaN,0
2019-07-26 06:00,0,NaN,0
2019-07-27 06:00,0,NaN,0
2019-07-28 06:00,0,NaN,0
2019-07-29 06:00,0,NaN,0
2019-07-30 06:00,0,NaN,0
2019-07-31 06:00,0,NaN,0
2019-08-01 06:00,0,NaN,0
2019-08-02 06:00,0,NaN,0
2019-08-03 06:00,0,NaN,0
2019-08-04 06:00,0,NaN,0
2019-08-05 06:00,0,NaN,0
2019-08-06 06:00,0,NaN,0
2019-08-07 06:00,0,NaN,0
2019-08-08 06:00,0,NaN,0
2019-08-09 06:00,0,NaN,0
2019-08-10 06:00,0,NaN,0
2019-08-11 06:00,0,NaN,0
2019-08-12 06:00,0,NaN,0
2019-08-13 06:00,0,NaN,0
2019-08-14 06:00,0,NaN,0
2019-08-15 06:00,0,NaN,0
2019-08-16 06:00,0,NaN,0
2019-08-17 06:00,0,NaN,0
2019-08-18 06:00,0,NaN,0
2019-08-19 06:00,0,NaN,0
2019-08-20 06:00,0,NaN,0
2019-08-21 06:00,0,NaN,0
2019-08-22 06:00,0,NaN,0
2019-08-23 06:00,0,NaN,0
2019-08-24 06:00,0,NaN,0
2019-08-25 06:00,0,NaN,0
2019-08-26 06:00,0,NaN,0
2019-08-27 06:00,0,NaN,0
2019-08-28 06:00,0,NaN,0
2019-08-29 06:00,0,NaN,0
2019-08-30 06:00,0,NaN,0
2019-08-31 06:00,0,NaN,0
2019-09-01 06:00,0,NaN,0
2019-09-02 06:00,0,NaN,0
2019-09-03 06:00,0,NaN,0
2019-09-04 06:00,0,NaN,0
2019-09-05 06:00,0,NaN,0
2019-09-06 06:00,2,NaN,2.274
2019-09-07 06:00,2,NaN,2.274
2019-09-08 06:00,7,NaN,8.40672285655246
2019-09-09 06:00,20,NaN,24.507915328404
2019-09-10 06:00,11,NaN,24.507915328404
2019-09-11 06:00,6,NaN,13.1836013183941
2019-09-12 06:00,0,NaN,0
2019-09-13 06:00,0,NaN,0
2019-09-14 06:00,0,NaN,0
2019-09-15 06:00,0,NaN,0
2019-09-16 06:00,0,NaN,0
2019-09-17 06:00,0,NaN,0
2019-09-18 06:00,0,NaN,0
2019-09-19 06:00,0,NaN,0
2019-09-20 06:00,0,NaN,0
2019-09-21 06:00,0,NaN,0
2019-09-22 06:00,0,NaN,0
2019-09-23 06:00,0,NaN,0
2019-09-24 06:00,13,NaN,14.781
2019-09-25 06:00,3,NaN,7.619464512
2019-09-26 06:00,1,NaN,2.5447595145078
2019-09-27 06:00,0,NaN,0
2019-09-28 06:00,0,NaN,0
2019-09-29 06:00,0,NaN,0
2019-09-30 06:00,0,NaN,0
2019-10-01 06:00,0,NaN,0
2019-10-02 06:00,4,NaN,4.548
2019-10-03 06:00,5,NaN,4.548
2019-10-04 06:00,5,NaN,4.548
2019-10-05 06:00,9,NaN,11.1530823294768
2019-10-06 06:00,15,NaN,19.5032462949538
2019-10-07 06:00,18,NaN,25.0955944967935
2019-10-08 06:00,15,NaN,25.0955944967935
2019-10-09 06:00,9,NaN,17.3228761533767
2019-10-10 06:00,14,NaN,23.0979084041555
2019-10-11 06:00,12,NaN,23.0979084041555
2019-10-12 06:00,9,NaN,18.6149500345417
2019-10-13 06:00,7,NaN,15.058181835025
2019-10-14 06:00,5,NaN,11.1214465087118
2019-10-15 06:00,2,NaN,4.62092666771229
2019-10-16 06:00,9,NaN,12.5824546075035
2019-10-17 06:00,4,NaN,9.77852928059035
2019-10-18 06:00,2,NaN,4.7496938214239
2019-10-19 06:00,1,NaN,2.38230359484111
2019-10-20 06:00,1,NaN,2.38230359484111
2019-10-21 06:00,0,NaN,0
2019-10-22 06:00,0,NaN,0
2019-10-23 06:00,0,NaN,0
2019-10-24 06:00,0,NaN,0
2019-10-25 06:00,0,NaN,0
2019-10-26 06:00,0,NaN,0
2019-10-27 06:00,0,NaN,0
2019-10-28 06:00,0,NaN,0
2019-10-29 06:00,0,NaN,0
2019-10-30 06:00,0,NaN,0
2019-10-31 06:00,1,NaN,1.137
2019-11-01 06:00,0,NaN,0
2019-11-02 06:00,0,NaN,0
2019-11-03 06:00,3,NaN,3.411
2019-11-04 06:00,15,NaN,17.7194462767328
2019-11-05 06:00,28,NaN,35.500586338257
2019-11-06 06:00,33,NaN,45.7414548773869
2019-11-07 06:00,28,NaN,45.7414548773869
2019-11-08 06:00,30,NaN,49.3060805336376
2019-11-09 06:00,29,NaN,49.3060805336376
2019-11-10 06:00,27,NaN,49.3060805336376
2019-11-11 06:00,26,NaN,49.3060805336376
2019-11-12 06:00,41,NaN,66.8189619916891
2019-11-13 06:00,39,NaN,66.8189619916891
2019-11-14 06:00,35,NaN,66.8189619916891
2019-11-15 06:00,45,94,78.9800035439097
2019-11-16 06:00,65,NaN,104.930520947552
2019-11-17 06:00,69,NaN,116.516198515718
2019-11-18 06:00,80,NaN,134.509330495971
2019-11-19 06:00,72,NaN,134.509330495971
2019-11-20 06:00,65,NaN,134.509330495971
2019-11-21 06:00,60,NaN,134.509330495971
2019-11-22 06:00,58,NaN,134.509330495971
2019-11-23 06:00,55,NaN,134.509330495971
2019-11-24 06:00,54,NaN,134.509330495971
2019-11-25 06:00,50,NaN,130.316750214065
2019-11-26 06:00,49,NaN,130.316750214065
2019-11-27 06:00,47,NaN,128.650715908944
2019-11-28 06:00,50,NaN,132.281739717985
2019-11-29 06:00,60,NaN,144.597305957975
2019-11-30 06:00,73,147,162.310243756327
2019-12-01 06:00,69,NaN,162.310243756327
2019-12-02 06:00,74,NaN,169.938459365634
2019-12-03 06:00,70,NaN,169.938459365634
2019-12-04 06:00,67,NaN,169.938459365634
2019-12-05 06:00,65,NaN,169.938459365634
2019-12-06 06:00,63,NaN,169.938459365634
2019-12-07 06:00,63,NaN,169.938459365634
2019-12-08 06:00,62,NaN,169.938459365634
2019-12-09 06:00,63,NaN,169.938459365634
2019-12-10 06:00,85,NaN,196.619101776559
2019-12-11 06:00,79,NaN,196.619101776559
2019-12-12 06:00,83,NaN,203.137067586945
2019-12-13 06:00,83,NaN,205.779072901171
2019-12-14 06:00,95,NaN,221.489707575665
2019-12-15 06:00,86,NaN,221.489707575665
2019-12-16 06:00,83,228,221.489707575665
2019-12-17 06:00,81,NaN,221.489707575665
2019-12-18 06:00,81,NaN,221.489707575665
2019-12-19 06:00,76,NaN,218.012442977686
2019-12-20 06:00,75,NaN,218.012442977686
2019-12-21 06:00,89,NaN,234.418110903721
2019-12-22 06:00,93,NaN,242.763212841522
2019-12-23 06:00,110,NaN,265.320511647266
2019-12-24 06:00,113,NaN,275.317744499938
2019-12-25 06:00,136,NaN,306.588160398085
2019-12-26 06:00,134,NaN,314.418454001739
2019-12-27 06:00,134,NaN,320.86160189496
2019-12-28 06:00,133,NaN,325.245021716233
2019-12-29 06:00,129,333.5,325.245021716233
2019-12-30 06:00,125,NaN,325.245021716233
2019-12-31 06:00,122,NaN,325.245021716233
2020-01-01 06:00,120,NaN,325.245021716233
2020-01-02 06:00,119,NaN,325.245021716233
2020-01-03 06:00,116,NaN,325.245021716233
2020-01-04 06:00,116,NaN,325.245021716233
2020-01-05 06:00,119,NaN,330.284739896472
2020-01-06 06:00,118,NaN,330.284739896472
2020-01-07 06:00,118,NaN,330.284739896472
2020-01-08 06:00,115,NaN,330.284739896472
2020-01-09 06:00,114,NaN,330.284739896472
2020-01-10 06:00,113,NaN,330.284739896472
2020-01-11 06:00,113,NaN,330.284739896472
2020-01-12 06:00,112,NaN,330.284739896472
2020-01-13 06:00,111,NaN,330.284739896472
2020-01-14 06:00,110,NaN,330.284739896472
2020-01-15 06:00,109,336,330.284739896472
2020-01-16 06:00,108,NaN,330.284739896472
2020-01-17 06:00,108,NaN,330.284739896472
2020-01-18 06:00,117,NaN,341.439901300802
2020-01-19 06:00,120,NaN,347.880792016909
2020-01-20 06:00,120,NaN,350.657216576816
2020-01-21 06:00,117,NaN,350.657216576816
2020-01-22 06:00,116,NaN,350.657216576816
2020-01-23 06:00,116,NaN,350.657216576816
2020-01-24 06:00,115,NaN,350.657216576816
2020-01-25 06:00,115,NaN,350.657216576816
2020-01-26 06:00,116,NaN,352.96275213471
2020-01-27 06:00,118,NaN,356.645474058708
2020-01-28 06:00,116,NaN,356.645474058708
2020-01-29 06:00,160,NaN,407.862464326989
2020-01-30 06:00,165,NaN,425.31657230097
2020-01-31 06:00,160,NaN,428.135688368306
2020-02-01 06:00,154,415,428.135688368306
2020-02-02 06:00,153,NaN,428.135688368306
2020-02-03 06:00,165,NaN,444.709732108656
2020-02-04 06:00,171,NaN,457.884071941537
2020-02-05 06:00,183,NaN,478.175229318961
2020-02-06 06:00,182,NaN,485.843752141676
2020-02-07 06:00,175,NaN,485.843752141676
2020-02-08 06:00,172,NaN,485.843752141676
2020-02-09 06:00,169,NaN,485.843752141676
2020-02-10 06:00,164,NaN,485.843752141676
2020-02-11 06:00,178,NaN,504.199447824779
2020-02-12 06:00,194,NaN,528.539763699688
2020-02-13 06:00,189,NaN,531.787981064764
2020-02-14 06:00,193,NaN,541.666865895033
2020-02-15 06:00,187,568.5,541.666865895033
2020-02-16 06:00,182,NaN,541.666865895033
2020-02-17 06:00,177,NaN,541.666865895033
2020-02-18 06:00,177,NaN,544.16972777345
2020-02-19 06:00,175,NaN,544.16972777345
2020-02-20 06:00,188,NaN,560.982513861232
2020-02-21 06:00,184,NaN,560.982513861232
2020-02-22 06:00,180,NaN,560.982513861232
2020-02-23 06:00,178,NaN,560.982513861233
2020-02-24 06:00,175,NaN,560.982513861233
2020-02-25 06:00,174,NaN,560.982513861233
2020-02-26 06:00,179,NaN,568.307875070273
2020-02-27 06:00,198,NaN,593.044103440482
2020-02-28 06:00,220,658,625.473341234345
2020-02-29 06:00,214,NaN,629.743924929396
2020-03-01 06:00,208,NaN,629.743924929396
2020-03-02 06:00,207,NaN,632.774646323181
2020-03-03 06:00,229,NaN,661.905872908416
2020-03-04 06:00,232,NaN,675.311997365335
2020-03-05 06:00,224,NaN,675.311997365335
2020-03-06 06:00,225,NaN,681.395614881938
2020-03-07 06:00,230,NaN,692.516954728461
2020-03-08 06:00,230,NaN,699.07441034611
2020-03-09 06:00,224,NaN,699.07441034611
2020-03-10 06:00,222,NaN,699.07441034611
2020-03-11 06:00,245,NaN,728.683258127126
2020-03-12 06:00,232,NaN,728.683258127126
2020-03-13 06:00,228,NaN,728.683258127126
2020-03-14 06:00,225,NaN,728.683258127126
2020-03-15 06:00,225,NaN,731.356433292514
2020-03-16 06:00,222,821,731.356433292514
2020-03-17 06:00,220,NaN,731.356433292514
2020-03-18 06:00,217,NaN,731.356433292514
2020-03-19 06:00,214,NaN,731.356433292514
2020-03-20 06:00,212,NaN,731.356433292514
2020-03-21 06:00,217,NaN,738.837053820974
2020-03-22 06:00,215,NaN,738.837053820974
2020-03-23 06:00,210,NaN,738.837053820974
2020-03-24 06:00,209,NaN,738.837053820974
2020-03-25 06:00,208,NaN,738.837053820974
2020-03-26 06:00,209,NaN,741.329770993455
2020-03-27 06:00,209,NaN,741.329770993455
2020-03-28 06:00,208,NaN,741.329770993455
2020-03-29 06:00,207,NaN,741.329770993455
2020-03-30 06:00,210,NaN,746.090011987103
2020-03-31 06:00,214,NaN,752.921571554559
2020-04-01 06:00,213,825.7,752.921571554559
2020-04-02 06:00,210,NaN,752.921571554559
2020-04-03 06:00,209,NaN,752.921571554559
2020-04-04 06:00,207,NaN,752.921571554559
2020-04-05 06:00,206,NaN,752.921571554559
2020-04-06 06:00,204,NaN,752.921571554559
2020-04-07 06:00,203,NaN,752.921571554559
2020-04-08 06:00,201,NaN,752.921571554559
2020-04-09 06:00,197,NaN,752.921571554559
2020-04-10 06:00,193,NaN,751.91469606447
2020-04-11 06:00,189,NaN,749.640741410242
2020-04-12 06:00,184,NaN,744.247710246803
2020-04-13 06:00,180,NaN,739.811208811723
2020-04-14 06:00,181,800,739.811208811723
2020-04-15 06:00,178,NaN,739.262933338652
2020-04-16 06:00,176,NaN,738.2011654134
2020-04-17 06:00,175,NaN,738.2011654134
2020-04-18 06:00,172,NaN,734.294732196825
2020-04-19 06:00,165,NaN,719.232871178999
2020-04-20 06:00,163,NaN,716.484997135713
2020-04-21 06:00,160,NaN,710.881494502682
2020-04-22 06:00,159,NaN,710.392381769909
2020-04-23 06:00,155,NaN,701.778269013058
2020-04-24 06:00,153,NaN,698.117808906439
2020-04-25 06:00,150,NaN,690.524913481175
2020-04-26 06:00,149,NaN,689.141484453787
2020-04-27 06:00,148,NaN,687.668848051178
2020-04-28 06:00,145,NaN,679.442097069237
2020-04-29 06:00,155,NaN,690.918926558566
2020-04-30 06:00,155,NaN,693.270246027725
2020-05-01 06:00,164,784,704.689566957432
2020-05-02 06:00,175,NaN,720.1438995699
2020-05-03 06:00,175,NaN,724.527025627876
2020-05-04 06:00,168,NaN,724.527025627876
2020-05-05 06:00,162,NaN,717.213994293034
2020-05-06 06:00,174,NaN,731.157284840678
2020-05-07 06:00,168,NaN,731.157284840679
2020-05-08 06:00,163,NaN,724.716527673876
2020-05-09 06:00,158,NaN,716.844763823649
2020-05-10 06:00,153,NaN,707.643675399554
2020-05-11 06:00,150,NaN,702.132078530862
2020-05-12 06:00,151,NaN,702.132078530862
2020-05-13 06:00,143,NaN,686.10928665361
2020-05-14 06:00,143,744,686.10928665361
2020-05-15 06:00,139,NaN,675.696084828221
2020-05-16 06:00,139,NaN,675.696084828221
2020-05-17 06:00,138,NaN,673.305701350717
2020-05-18 06:00,134,NaN,659.709496285655
2020-05-19 06:00,128,NaN,637.824032744061
2020-05-20 06:00,122,NaN,614.455810606754
2020-05-21 06:00,115,NaN,585.981632647464
2020-05-22 06:00,110,NaN,564.929974231033
2020-05-23 06:00,105,NaN,543.125887271307
2020-05-24 06:00,104,NaN,539.154308033181
2020-05-25 06:00,100,NaN,521.292226182872
2020-05-26 06:00,99,NaN,517.183227377403
2020-05-27 06:00,95,NaN,499.044712041179
2020-05-28 06:00,90,NaN,475.719285509913
2020-05-29 06:00,90,NaN,475.719285509913
2020-05-30 06:00,87,490,461.68817057869
2020-05-31 06:00,85,NaN,452.350024441874
2020-06-01 06:00,81,NaN,433.084999158814
2020-06-02 06:00,78,NaN,418.532710238711
2020-06-03 06:00,71,NaN,383.770411851644
2020-06-04 06:00,63,NaN,343.493196023727
2020-06-05 06:00,70,NaN,351.459762778338
2020-06-06 06:00,63,NaN,343.600111514207
2020-06-07 06:00,58,NaN,317.925678407626
2020-06-08 06:00,85,NaN,348.630698551149
2020-06-09 06:00,91,NaN,361.441413163392
2020-06-10 06:00,85,NaN,361.441413163392
2020-06-11 06:00,96,NaN,375.187414185703
2020-06-12 06:00,88,NaN,375.187414185703
2020-06-13 06:00,78,405,359.304119905217
2020-06-14 06:00,71,NaN,346.193006498833
2020-06-15 06:00,66,NaN,335.694741900601
2020-06-16 06:00,64,NaN,331.538131275713
2020-06-17 06:00,61,NaN,325.061891265966
2020-06-18 06:00,60,NaN,322.936182721732
2020-06-19 06:00,57,NaN,314.055150303587
2020-06-20 06:00,58,NaN,314.055150303587
2020-06-21 06:00,52,NaN,287.885714794973
2020-06-22 06:00,50,NaN,277.448292468434
2020-06-23 06:00,45,NaN,250.841132846328
2020-06-24 06:00,38,NaN,213.096129913448
2020-06-25 06:00,33,NaN,185.78558653863
2020-06-26 06:00,24,NaN,136.059261097739
2020-06-27 06:00,12,NaN,68.5230812008777
2020-06-28 06:00,2,NaN,11.432
2020-06-29 06:00,0,NaN,0
2020-06-30 06:00,0,NaN,0
2020-07-01 06:00,0,NaN,0
2020-07-02 06:00,0,NaN,0
2020-07-03 06:00,0,NaN,0
2020-07-04 06:00,0,NaN,0
2020-07-05 06:00,0,NaN,0
2020-07-06 06:00,0,NaN,0
2020-07-07 06:00,0,NaN,0
2020-07-08 06:00,0,NaN,0
2020-07-09 06:00,0,NaN,0
2020-07-10 06:00,0,NaN,0
2020-07-11 06:00,0,NaN,0
2020-07-12 06:00,0,NaN,0
2020-07-13 06:00,0,NaN,0
2020-07-14 06:00,0,NaN,0
2020-07-15 06:00,0,NaN,0
2020-07-16 06:00,0,NaN,0
2020-07-17 06:00,0,NaN,0
2020-07-18 06:00,0,NaN,0
2020-07-19 06:00,0,NaN,0
2020-07-20 06:00,0,NaN,0
2020-07-21 06:00,0,NaN,0
2020-07-22 06:00,0,NaN,0
2020-07-23 06:00,0,NaN,0
2020-07-24 06:00,0,NaN,0
2020-07-25 06:00,0,NaN,0
2020-07-26 06:00,0,NaN,0
2020-07-27 06:00,0,NaN,0
2020-07-28 06:00,0,NaN,0
2020-07-29 06:00,0,NaN,0
2020-07-30 06:00,0,NaN,0
2020-07-31 06:00,0,NaN,0
2020-08-01 06:00,0,NaN,0
2020-08-02 06:00,0,NaN,0
2020-08-03 06:00,0,NaN,0
2020-08-04 06:00,10,NaN,11.37
2020-08-05 06:00,5,NaN,11.37
2020-08-06 06:00,0,NaN,0
2020-08-07 06:00,0,NaN,0
2020-08-08 06:00,0,NaN,0
2020-08-09 06:00,0,NaN,0
2020-08-10 06:00,0,NaN,0
2020-08-11 06:00,0,NaN,0
2020-08-12 06:00,0,NaN,0
2020-08-13 06:00,0,NaN,0
2020-08-14 06:00,0,NaN,0
2020-08-15 06:00,0,NaN,0
2020-08-16 06:00,0,NaN,0
2020-08-17 06:00,0,NaN,0
2020-08-18 06:00,0,NaN,0
2020-08-19 06:00,0,NaN,0
2020-08-20 06:00,0,NaN,0
2020-08-21 06:00,0,NaN,0
2020-08-22 06:00,0,NaN,0
2020-08-23 06:00,0,NaN,0
2020-08-24 06:00,0,NaN,0
2020-08-25 06:00,0,NaN,0
2020-08-26 06:00,0,NaN,0
2020-08-27 06:00,0,NaN,0
2020-08-28 06:00,0,NaN,0
2020-08-29 06:00,0,NaN,0
2020-08-30 06:00,0,NaN,0
2020-08-31 06:00,2,NaN,2.274
2020-09-01 06:00,1,NaN,2.274
2020-09-02 06:00,0,NaN,0
2020-09-03 06:00,0,NaN,0
2020-09-04 06:00,0,NaN,0
2020-09-05 06:00,0,NaN,0
2020-09-06 06:00,0,NaN,0
2020-09-07 06:00,0,NaN,0
2020-09-08 06:00,0,NaN,0
2020-09-09 06:00,0,NaN,0
2020-09-10 06:00,0,NaN,0
2020-09-11 06:00,0,NaN,0
2020-09-12 06:00,0,NaN,0
2020-09-13 06:00,0,NaN,0
2020-09-14 06:00,0,NaN,0
2020-09-15 06:00,0,NaN,0
2020-09-16 06:00,0,NaN,0
2020-09-17 06:00,0,NaN,0
2020-09-18 06:00,0,NaN,0
2020-09-19 06:00,0,NaN,0
2020-09-20 06:00,0,NaN,0
2020-09-21 06:00,0,NaN,0
2020-09-22 06:00,0,NaN,0
2020-09-23 06:00,0,NaN,0
2020-09-24 06:00,0,NaN,0
2020-09-25 06:00,7,NaN,7.959
2020-09-26 06:00,53,NaN,61.8113746457099
2020-09-27 06:00,55,NaN,75.3010070626553
2020-09-28 06:00,48,NaN,75.3010070626553
2020-09-29 06:00,45,NaN,75.3010070626553
2020-09-30 06:00,40,NaN,75.3010070626553
2020-10-01 06:00,33,NaN,67.4026871145823
2020-10-02 06:00,29,NaN,61.7615666489638
2020-10-03 06:00,20,NaN,43.8819052865879
2020-10-04 06:00,21,NaN,43.8819052865879
2020-10-05 06:00,34,NaN,59.8803199579777
2020-10-06 06:00,28,NaN,59.8803199579777
2020-10-07 06:00,34,NaN,67.0093479292176
2020-10-08 06:00,39,NaN,74.3513357845301
2020-10-09 06:00,37,NaN,74.3513357845301
2020-10-10 06:00,34,NaN,74.3513357845301
2020-10-11 06:00,39,NaN,80.3913434976415
2020-10-12 06:00,39,NaN,80.3913434976415
2020-10-13 06:00,39,NaN,80.3913434976415
2020-10-14 06:00,38,NaN,80.3913434976415
2020-10-15 06:00,38,NaN,80.3913434976415
2020-10-16 06:00,41,NaN,84.7626302142359
2020-10-17 06:00,42,NaN,87.3739037535499
2020-10-18 06:00,40,NaN,87.3739037535499
2020-10-19 06:00,40,NaN,87.3739037535499
2020-10-20 06:00,39,NaN,87.3739037535499
2020-10-21 06:00,38,NaN,87.3739037535499
2020-10-22 06:00,37,NaN,87.3739037535499
2020-10-23 06:00,32,NaN,80.0525361368984
2020-10-24 06:00,45,NaN,94.9870391741496
2020-10-25 06:00,39,NaN,94.9870391741496
2020-10-26 06:00,35,NaN,89.3837383807676
2020-10-27 06:00,90,130,152.092703221577
2020-10-28 06:00,81,NaN,154.648340941162
2020-10-29 06:00,75,NaN,154.648340941162
2020-10-30 06:00,78,NaN,160.281715542064
2020-10-31 06:00,71,142,160.281715542064
2020-11-01 06:00,69,NaN,160.281715542064
2020-11-02 06:00,65,NaN,159.208126043233
2020-11-03 06:00,58,NaN,149.345809939409
2020-11-04 06:00,54,NaN,143.510133072463
2020-11-05 06:00,52,NaN,141.261167650766
2020-11-06 06:00,51,NaN,140.80706502493
2020-11-07 06:00,51,NaN,140.80706502493
2020-11-08 06:00,51,NaN,140.80706502493
2020-11-09 06:00,51,NaN,140.80706502493
2020-11-10 06:00,51,NaN,140.80706502493
2020-11-11 06:00,51,NaN,140.80706502493
2020-11-12 06:00,51,NaN,140.80706502493
2020-11-13 06:00,51,NaN,140.80706502493
2020-11-14 06:00,51,121.5,140.80706502493
2020-11-15 06:00,51,NaN,140.80706502493
2020-11-16 06:00,55,NaN,145.775345945628
2020-11-17 06:00,56,NaN,148.069946046303
2020-11-18 06:00,55,NaN,148.069946046303
2020-11-19 06:00,55,NaN,148.069946046303
2020-11-20 06:00,62,NaN,156.527034055824
2020-11-21 06:00,60,NaN,156.527034055824
2020-11-22 06:00,60,NaN,156.527034055824
2020-11-23 06:00,59,NaN,156.527034055824
2020-11-24 06:00,59,NaN,156.527034055824
2020-11-25 06:00,59,NaN,156.527034055824
2020-11-26 06:00,58,NaN,156.527034055824
2020-11-27 06:00,58,NaN,156.527034055824
2020-11-28 06:00,58,NaN,156.527034055824
2020-11-29 06:00,58,NaN,156.527034055824
2020-11-30 06:00,58,125,156.527034055824
2020-12-01 06:00,59,NaN,156.527034055824
2020-12-02 06:00,68,NaN,168.699145068398
2020-12-03 06:00,66,NaN,168.699145068398
2020-12-04 06:00,65,NaN,168.699145068398
2020-12-05 06:00,81,NaN,187.771344072307
2020-12-06 06:00,110,NaN,225.555051704195
2020-12-07 06:00,136,NaN,265.476051472278
2020-12-08 06:00,128,NaN,270.173631313274
2020-12-09 06:00,125,NaN,273.89828599815
2020-12-10 06:00,123,NaN,277.144184410198
2020-12-11 06:00,118,NaN,277.144184410198
2020-12-12 06:00,112,NaN,277.144184410198
2020-12-13 06:00,114,NaN,281.772224451797
2020-12-14 06:00,112,NaN,281.772224451797
2020-12-15 06:00,111,NaN,281.772224451797
2020-12-16 06:00,109,245,281.772224451797
2020-12-17 06:00,107,NaN,281.772224451797
2020-12-18 06:00,106,NaN,281.772224451797
2020-12-19 06:00,105,NaN,281.772224451797
2020-12-20 06:00,105,NaN,281.772224451797
2020-12-21 06:00,105,NaN,281.772224451797
2020-12-22 06:00,112,NaN,291.377208331996
2020-12-23 06:00,109,NaN,291.377208331996
2020-12-24 06:00,110,NaN,294.21653919725
2020-12-25 06:00,120,NaN,307.6083073696
2020-12-26 06:00,112,NaN,307.6083073696
2020-12-27 06:00,112,NaN,307.6083073696
2020-12-28 06:00,110,NaN,307.6083073696
2020-12-29 06:00,116,NaN,315.691967467
2020-12-30 06:00,115,NaN,315.691967467
2020-12-31 06:00,114,268.5,315.691967467
2021-01-01 06:00,112,NaN,315.691967467
2021-01-02 06:00,112,NaN,315.691967467
2021-01-03 06:00,111,NaN,315.691967467
2021-01-04 06:00,111,NaN,315.691967467
2021-01-05 06:00,110,NaN,315.691967467
2021-01-06 06:00,112,NaN,319.026071212837
2021-01-07 06:00,115,NaN,324.179014630504
2021-01-08 06:00,114,NaN,324.179014630504
2021-01-09 06:00,112,NaN,324.179014630504
2021-01-10 06:00,112,NaN,324.179014630504
2021-01-11 06:00,112,NaN,324.179014630504
2021-01-12 06:00,111,NaN,324.179014630504
2021-01-13 06:00,132,NaN,349.15607991805
2021-01-14 06:00,188,NaN,419.150459099161
2021-01-15 06:00,202,372,453.657848063095
